Time,Days_Remaining,Spot_Price,Option_Value,Delta,Gamma,Theta,Shares_Held,Cash_Account,Total_PnL,Rebalanced
0.0,30.0,188.52000427246094,1.2321211869815656,0.11671783732644059,0.008641370559309459,-0.07677271852317696,0.11671783732644059,-22.00364719145298,1.2321211869815656,True
0.000821917808219178,29.7,189.64417738806029,1.3443616710845632,0.125309616293253,0.009075864391346649,-0.08163970706268422,0.11671783732644059,-22.00364719145298,1.4755727259178464,False
0.001643835616438356,29.4,189.32198974130645,1.2804480669300524,0.12102536936995467,0.008917486452326298,-0.07990309125759061,0.11671783732644059,-22.00364719145298,1.3740540764209328,False
0.002465753424657534,29.099999999999998,190.7974782948555,1.4429380118529274,0.1332086612233082,0.009508003418376855,-0.08659485264124835,0.11671783732644059,-22.00364719145298,1.7087598543139677,False
0.003287671232876712,28.8,194.32186404976508,1.9433784973898902,0.1677964520373088,0.010945900412723066,-0.1036585508827008,0.1677964520373088,-31.929338815148647,2.6205590230680933,True
0.00410958904109589,28.5,193.76787531392327,1.821833545012808,0.16030058136218445,0.010712451915527003,-0.10079631364782375,0.1677964520373088,-31.929338815148647,2.406056726348119,False
0.004931506849315068,28.2,193.2155041308452,1.7055205881770057,0.15294510225743263,0.010471213346206869,-0.09789494868010108,0.1677964520373088,-31.929338815148647,2.1970578447841653,False
0.005753424657534246,27.9,196.9177252202623,2.3120256136995394,0.1930078268990722,0.0119823970311491,-0.11667725536478146,0.1677964520373088,-31.929338815148647,3.4247824337685913,False
0.006575342465753424,27.6,198.73875981018102,2.6459560435375167,0.21394459827970136,0.012693549690562507,-0.12606601585205554,0.21394459827970136,-41.10076416690061,4.064276006832145,True
0.0073972602739726025,27.3,197.6114516831593,2.376657017343817,0.19832214878931026,0.012271530087900285,-0.12033608000125363,0.21394459827970136,-41.10076416690061,3.5537954962653373,False
0.00821917808219178,27.0,198.89960702350504,2.604324749302755,0.21289862521426178,0.012786854827116601,-0.12713789224272412,0.21394459827970136,-41.10076416690061,4.0570571050363995,False
0.009041095890410958,26.7,197.78581027643395,2.3386418917977068,0.19731130025351523,0.012359489513972454,-0.12135628752361041,0.21394459827970136,-41.10076416690061,3.5530834499139843,False
0.009863013698630137,26.400000000000002,196.67277519696924,2.0919648256558574,0.18219868873526945,0.011901947241791378,-0.11540536194258806,0.18219868873526945,-34.857208035645236,3.068278540824842,True
0.010684931506849314,26.099999999999998,197.23960824480008,2.1616256977196784,0.18738725371108372,0.012145913567925505,-0.1184713198119127,0.18219868873526945,-34.857208035645236,3.24121565093526,False
0.011506849315068492,25.8,192.74072878654573,1.406682087683354,0.1355955759059046,0.01011861520654785,-0.09388169947980676,0.18219868873526945,-34.857208035645236,1.666582102826954,False
0.012328767123287671,25.499999999999996,188.77212969997194,0.9214194260110098,0.09762962147579868,0.008228836699412196,-0.07301672881983602,0.18219868873526945,-34.857208035645236,0.45824589146487327,False
0.013150684931506848,25.199999999999996,187.49170402402024,0.7830198438286455,0.08604361573220287,0.0075895807305507695,-0.0663623894883209,0.08604361573220287,-16.828929547746217,0.08655443010114006,True
0.013972602739726026,24.9,185.21245411009676,0.5890152017380732,0.06861000109461499,0.006507128782036775,-0.055433374213073386,0.08604361573220287,-16.828929547746217,-0.3035651157407191,False
0.014794520547945205,24.599999999999998,185.90799859693968,0.6208509155839259,0.07188631970637828,0.00676043008199306,-0.05803179505341713,0.08604361573220287,-16.828929547746217,-0.2118822393443036,False
0.015616438356164383,24.299999999999997,183.87990825706078,0.473649359994031,0.057846550561268056,0.005808984188518819,-0.04871482261536641,0.08604361573220287,-16.828929547746217,-0.5335880208089296,False
0.01643835616438356,23.999999999999996,180.77294204191506,0.30890012172601367,0.04074030724485429,0.00449262961118294,-0.03634659647786418,0.04074030724485429,-8.639317188255754,-0.9656718661858834,True
0.017260273972602738,23.7,183.98499173855652,0.4505942226182462,0.05596170163793921,0.005727327207509404,-0.048061988207288145,0.04074030724485429,-8.639317188255754,-0.6931178737667363,False
0.018082191780821915,23.4,183.47897853580673,0.40929045674293363,0.05190127358753384,0.005445200544713468,-0.04541934958732767,0.04074030724485429,-8.639317188255754,-0.7550367729920282,False
0.018904109589041096,23.099999999999998,183.62170764303522,0.4030393946488857,0.0514559828885236,0.005438801782512014,-0.04542776164618732,0.04074030724485429,-8.639317188255754,-0.7554730074048042,False
0.019726027397260273,22.799999999999997,180.4920564261658,0.2564817236975321,0.035427708855888175,0.004119175845214567,-0.03318339369028729,0.035427708855888175,-7.6804353800649245,-1.0295336305006506,True
0.02054794520547945,22.5,179.30644670666524,0.20854737889098995,0.02987349677933434,0.0036263080955484675,-0.02880762418038007,0.035427708855888175,-7.6804353800649245,-1.1194714112663693,False
0.02136986301369863,22.2,179.5397172980646,0.20684002365157017,0.029793359587607836,0.00363786942803075,-0.02897032578072921,0.035427708855888175,-7.6804353800649245,-1.112914523909052,False
0.022191780821917806,21.9,177.06232682956866,0.13683002016773305,0.021035290187045603,0.0027741368488340486,-0.021458606916990496,0.035427708855888175,-7.6804353800649245,-1.2706927956331153,False
0.023013698630136983,21.599999999999998,177.85881870545504,0.14750779997192032,0.022533313775816726,0.0029472043009249704,-0.023004653198467218,0.022533313775816726,-5.387053503201985,-1.2317971335439446,True
0.023835616438356164,21.3,176.57086009879117,0.11497533110207536,0.018272670373095063,0.0025029063204532733,-0.019239985470969414,0.022533313775816726,-5.387053503201985,-1.2933515778280102,False
0.024657534246575342,21.0,175.94553213717592,0.09875866170123393,0.016097065474686183,0.0022699676355271503,-0.017317555106257113,0.022533313775816726,-5.387053503201985,-1.3236589584007201,False
0.02547945205479452,20.7,174.6691824658333,0.07563686702088956,0.012829165168515462,0.0018943137087123582,-0.014232564555225558,0.022533313775816726,-5.387053503201985,-1.3755411407130884,False
