Volatility,Call_Price,Put_Price,Delta,Vega,Gamma
10.0,2.8105177861108928,1.5964553712958889,0.594715411956821,0.2095106585152379,0.07172372715315134
12.916666666666668,3.4250867942751597,2.211024379460156,0.5765148803050381,0.21163836150410645,0.05609196654497936
15.833333333333336,4.044073298610442,2.830010883795424,0.5655387461523292,0.21270020722637106,0.04598882207351332
18.75,4.665396067100971,3.4513336522859674,0.5584607598556914,0.21329714169288716,0.0389439941668394
21.666666666666668,5.288081188254893,4.074018773439903,0.5537214378363267,0.21365847900904114,0.033758625700630415
24.583333333333336,5.911609536966566,4.697547122151562,0.5504941308978326,0.2138869579462668,0.02978518223674034
27.500000000000004,6.535676787187086,5.321614372372082,0.5483002673072991,0.2140341513558992,0.026644471424463318
30.41666666666667,7.160090821093121,5.946028406278117,0.5468437496196088,0.21412824542016648,0.024100112387215076
33.333333333333336,7.784722790415515,6.570660375600497,0.5459316124473175,0.21418569761960027,0.02199725299664161
36.25000000000001,8.409481729579696,7.195419314764692,0.5454327411590768,0.2142166396865953,0.02023028119732013
39.16666666666667,9.0343004827278,7.8202380679127685,0.5452549390081929,0.21422758568045389,0.01872472763844211
42.08333333333334,9.659127470304966,8.445065055489962,0.5453314887502728,0.21422287835030748,0.0174265913061158
45.00000000000001,10.28392165176085,9.069859236945845,0.5456129206615283,0.21420550335930216,0.016295768208458333
47.91666666666667,10.90864932518926,9.694586910374255,0.5460617772521295,0.21417756842724858,0.015301856079369975
50.83333333333334,11.533282027367335,10.319219612552317,0.5466491751755927,0.21414059617803372,0.014421390818482425
53.75000000000001,12.157795116833839,10.943732702018835,0.5473524837158654,0.21409570908813375,0.013635975822653081
56.66666666666668,12.782166794235124,11.56810437942012,0.548153718618847,0.21404374968447457,0.012930985112140508
59.58333333333334,13.406377410281834,12.19231499546683,0.5490384067280625,0.21398536065790397,0.012294645053714056
62.5,14.030408967462066,12.816346552647062,0.549994767953868,0.2139210394707947,0.011717371804227035
65.41666666666667,14.654244755096627,13.440182340281638,0.5510131157249808,0.21385117633318745,0.011191285128224789
68.33333333333333,15.277869077930674,14.063806663115685,0.5520854107572413,0.2137760810937351,0.010709846170326491
71.25,15.901267051479309,14.687204636664305,0.5532049242760347,0.2136960025946306,0.0102675838337062
74.16666666666667,16.524424445764325,15.310362030949335,0.55436598060547,0.21361114281073856,0.009859885480203567
77.08333333333334,17.147327564633244,15.93326514981824,0.5555637581308047,0.2135216673194175,0.00948283498420627
80.0,17.769963151584378,16.555900736769374,0.5567941337550474,0.21342771315018783,0.009133086100123023
